SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,PlacementStatus,IsAnomaly,Salary Package,Gender_Female,Gender_Male,City_Ahmedabad,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kochi,City_Kolkata,City_Mumbai,City_Pune,CollegeTier_Tier1,CollegeTier_Tier2,CollegeTier_Tier3,Stream_CS,Stream_Civil,Stream_ECE,Stream_EE,Stream_IT,Stream_Mechanical,Specialisation_AI,Specialisation_DataScience,Specialisation_Embedded,Specialisation_Networking,Hostel_No,Hostel_Yes,HistoryOfBacklogs_No,HistoryOfBacklogs_Yes,CGPA_Tier_High,CGPA_Tier_Low,CGPA_Tier_Mid
5.91,5.68,5.71,5.73,5.68,5.99,5.73,6.11,5.75,82.0,1,1,3.0,2,0,62.8,3.0,46.2,52.8,1,0,0,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
5.32,4.93,5.13,4.61,5.2,5.2,5.35,4.89,5.19,76.8,1,2,2.0,1,1,60.9,2.6,61.4,58.9,0,1,0,3.88,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
7.37,7.26,7.6,7.07,7.2,7.45,7.26,7.73,7.53,74.5,1,1,2.0,2,1,72.1,2.9,57.8,58.7,0,1,0,8.32,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
7.56,8.42,7.97,7.74,8.47,7.61,8.64,8.36,8.06,66.2,0,2,2.0,2,1,70.0,3.2,57.7,43.6,1,1,0,18.36,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
5.7,6.19,6.08,6.33,6.03,6.14,5.84,6.13,6.08,68.3,1,2,2.0,1,0,71.6,3.0,55.4,59.0,0,0,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False
6.99,7.29,6.62,7.66,6.65,7.19,7.52,6.94,7.13,82.4,1,1,2.0,2,1,70.5,1.8,59.0,44.8,1,1,0,8.49,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
8.21,8.7,8.14,8.29,8.41,8.81,8.15,8.95,8.54,63.6,1,2,1.0,1,1,65.8,3.6,54.0,65.8,1,1,0,22.71,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
5.49,6.22,5.47,6.02,6.44,5.78,5.7,6.03,5.85,88.8,2,5,3.0,2,1,79.0,3.2,82.4,54.7,0,1,0,3.92,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
9.33,9.68,9.77,10.0,10.0,10.0,10.0,10.0,9.87,90.5,2,3,3.0,3,2,62.4,3.7,66.2,67.9,1,1,0,25.08,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
9.56,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,94.8,1,3,3.0,3,1,84.4,3.7,76.7,75.7,1,1,0,25.03,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False
8.25,8.6,8.47,8.27,8.74,8.59,8.81,8.4,8.61,65.4,1,1,2.0,2,0,77.9,3.2,55.9,55.6,0,1,0,18.53,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
9.98,10.0,9.8,10.0,9.61,10.0,10.0,10.0,9.96,78.8,2,4,3.0,4,2,91.8,2.7,82.9,80.6,1,1,0,18.69,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False
5.99,6.28,5.95,6.21,7.26,6.6,6.35,6.31,6.29,81.2,0,1,2.0,2,0,55.0,3.5,59.2,42.8,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
4.0,4.0,4.0,4.23,4.0,4.0,4.0,4.0,4.19,62.7,0,2,2.0,0,1,38.9,2.3,31.0,33.6,1,0,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False
7.91,8.12,8.33,8.12,8.19,8.32,8.36,7.96,8.25,76.6,1,5,2.0,3,2,89.8,3.9,80.9,77.4,1,1,0,22.57,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
7.07,7.47,7.13,7.56,6.89,7.36,7.3,7.21,7.36,81.3,1,2,2.0,2,1,71.5,3.2,48.9,67.8,1,1,0,8.45,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
6.04,5.7,5.95,5.81,5.77,6.19,5.95,6.01,5.97,86.6,1,1,1.0,2,1,70.5,2.6,49.4,58.2,0,1,0,5.91,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
7.75,7.35,7.76,7.74,7.5,8.17,7.93,8.16,7.84,78.3,3,2,3.0,1,1,66.4,4.9,78.1,78.6,1,1,0,10.31,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True
6.36,6.63,6.2,5.78,5.89,5.99,6.72,6.78,6.2,90.7,1,3,2.0,3,1,95.7,4.8,55.9,73.6,1,1,0,5.7,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
9.38,9.9,9.63,9.86,9.85,10.0,9.9,10.0,9.77,92.4,0,2,2.0,3,1,83.5,5.0,71.6,75.9,1,1,0,25.42,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False
9.5,9.44,9.37,9.55,10.0,9.92,9.5,9.83,9.7,90.9,1,4,3.0,3,1,83.5,4.6,75.5,67.0,1,1,0,25.2,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False
7.79,7.65,7.65,7.34,7.18,7.49,7.36,7.23,7.35,63.6,0,1,1.0,0,0,46.1,2.2,32.1,31.2,0,0,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
5.89,5.62,5.46,5.73,5.17,5.18,4.91,5.61,5.53,62.6,0,1,1.0,0,0,69.9,2.3,30.1,54.7,0,0,0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
5.95,5.38,5.93,5.27,5.73,5.44,5.58,5.39,5.65,71.6,0,1,2.0,1,0,84.1,2.6,42.2,48.3,0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
7.34,6.53,6.66,6.58,6.77,7.03,6.51,6.34,6.68,55.5,0,1,1.0,0,0,44.2,2.2,29.8,31.5,1,0,0,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
5.17,5.55,5.27,4.97,5.33,4.54,5.05,4.96,5.21,57.6,1,1,1.0,0,0,41.7,3.2,57.7,33.5,0,0,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
9.82,10.0,10.0,9.78,10.0,10.0,10.0,10.0,9.84,93.9,3,4,2.0,3,1,79.8,5.0,83.4,66.3,1,1,0,25.98,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
6.03,6.13,6.0,5.8,5.94,6.13,5.59,6.59,6.05,64.4,0,1,0.0,1,0,50.8,1.0,29.3,22.1,0,0,0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
8.39,8.93,8.71,7.94,8.49,8.59,8.83,8.35,8.61,62.8,1,2,2.0,1,1,71.6,3.0,43.9,54.7,1,1,0,18.71,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False
5.52,4.36,4.96,4.8,4.42,4.8,4.92,4.8,5.02,65.2,1,0,0.0,0,1,43.6,2.7,31.7,29.4,0,0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
5.2,5.03,4.89,4.54,4.81,4.43,4.06,4.39,4.7,51.7,0,0,0.0,0,0,41.5,2.6,32.8,35.5,0,0,0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
7.44,6.81,7.42,7.08,7.81,7.37,7.74,7.43,7.44,77.4,2,1,2.0,3,2,69.9,3.7,98.9,68.1,1,1,0,8.64,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
9.63,9.36,9.46,10.0,9.43,9.85,9.64,9.88,9.98,97.3,3,5,3.0,4,1,97.4,4.6,96.9,80.9,1,1,1,25.08,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
8.18,7.95,8.05,7.86,8.01,7.67,8.08,8.56,8.13,91.6,3,4,2.0,4,2,87.4,4.7,86.8,88.7,0,1,0,18.82,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False
4.76,4.27,4.39,4.87,4.35,4.82,4.65,4.4,4.73,83.6,1,2,2.0,2,1,56.9,3.9,50.0,54.7,0,1,0,3.19,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
7.26,7.12,7.2,7.62,7.01,6.91,7.22,7.13,7.06,59.1,0,0,0.0,0,0,46.8,1.7,35.0,31.6,0,0,0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True
6.7,6.23,6.6,6.77,5.78,5.75,6.61,6.53,6.21,55.6,0,1,1.0,1,1,50.6,1.8,27.8,31.9,0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,2,3,2.0,3,1,58.3,3.8,86.0,72.3,1,1,0,25.99,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
6.89,7.14,7.24,6.95,7.35,7.46,7.24,7.69,7.29,69.6,1,2,2.0,2,0,75.8,3.5,53.5,53.0,1,1,0,9.35,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
7.31,6.5,6.43,6.84,6.65,6.63,6.32,6.92,6.66,81.9,1,1,1.0,2,1,51.6,2.8,55.1,42.6,1,1,0,8.34,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True
8.97,9.37,9.51,9.16,9.15,10.0,9.2,9.1,9.44,89.6,2,3,2.0,4,2,93.1,3.8,88.2,87.3,1,1,0,25.56,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
6.88,6.7,6.82,6.89,6.97,7.09,7.2,6.54,7.08,95.3,2,2,3.0,3,1,70.5,2.6,89.2,78.7,1,1,0,8.82,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True
8.23,8.03,8.39,8.13,8.01,8.27,8.99,8.12,8.32,83.6,3,2,3.0,4,1,61.9,3.2,60.9,77.0,1,1,0,18.57,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False
5.88,6.1,5.93,5.28,5.2,5.68,5.21,5.7,5.63,60.7,0,1,1.0,0,0,57.1,1.9,25.0,34.3,0,0,0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
5.92,6.34,5.71,6.41,6.24,5.86,6.48,6.81,6.19,83.1,1,3,3.0,2,0,84.5,3.1,87.6,76.6,1,1,0,6.45,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
7.2,8.16,7.29,7.88,7.53,7.83,7.45,7.97,7.6,79.6,1,2,1.0,1,0,55.4,4.0,52.8,46.5,0,1,0,8.14,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
6.55,6.16,6.11,6.14,6.43,6.15,6.64,6.06,6.25,61.8,1,2,2.0,2,0,69.6,2.8,43.6,48.6,0,0,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
8.75,8.52,8.0,7.96,8.38,8.5,8.78,8.25,8.33,80.1,1,2,1.0,1,1,64.6,3.4,58.4,54.7,1,1,0,18.25,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False
6.47,6.47,6.06,6.57,6.34,6.78,6.03,6.69,6.3,60.4,0,0,1.0,1,0,51.0,2.4,23.3,29.8,1,0,0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False
5.16,5.31,4.36,4.8,4.46,4.6,4.71,5.23,4.91,69.9,1,1,1.0,0,0,44.1,1.2,33.5,29.5,1,0,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
6.72,6.62,7.2,6.9,7.64,7.42,6.73,7.1,7.12,87.5,2,3,3.0,3,2,84.6,3.6,78.1,67.7,1,1,0,12.75,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
6.78,7.34,6.99,7.14,6.19,6.37,6.68,6.68,6.62,76.3,1,3,1.0,2,1,50.7,2.4,50.5,51.2,1,0,0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True
7.34,7.21,7.4,6.84,7.45,7.08,7.42,7.53,9.75,73.2,3,5,3.0,4,1,96.4,4.5,99.1,56.7,1,1,1,8.99,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
7.73,7.68,8.24,7.43,8.18,7.39,7.88,8.21,7.99,92.1,3,2,3.0,2,1,77.1,4.0,100.0,69.7,0,1,0,8.81,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
8.26,7.97,8.15,8.08,7.9,8.51,8.7,8.56,8.42,90.0,2,3,3.0,2,1,96.2,5.0,72.3,85.2,1,1,0,22.99,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False
8.97,8.92,8.68,8.1,8.87,8.32,8.25,9.12,8.67,75.0,0,2,2.0,1,1,80.6,3.3,58.0,57.4,0,1,0,18.33,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False
7.77,7.36,7.4,7.17,7.22,7.56,7.08,7.59,7.55,80.0,0,1,1.0,2,1,72.1,2.8,54.0,40.8,1,0,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
9.0,8.87,8.3,8.85,9.2,8.87,8.94,9.39,8.67,95.9,2,3,3.0,2,0,75.5,4.5,71.7,70.6,1,1,0,22.52,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
8.7,8.98,9.12,8.88,8.54,8.89,9.07,9.19,9.2,100.0,1,3,2.0,4,1,100.0,4.2,57.7,61.9,1,1,0,18.76,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False
5.56,5.64,5.42,5.28,5.96,4.82,5.14,5.66,5.6,50.0,0,1,0.0,1,0,44.0,1.6,31.8,54.7,1,0,0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
8.48,8.86,8.65,7.77,8.79,8.43,8.62,8.3,8.57,92.9,1,4,2.0,2,2,85.9,3.6,91.6,56.1,1,1,0,22.1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False
8.5,8.45,8.77,9.1,8.97,9.08,9.32,9.1,9.03,88.5,2,4,3.0,3,1,94.9,4.2,97.9,70.2,0,1,0,18.11,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False
5.89,6.15,5.41,5.96,6.08,6.03,6.22,5.69,6.01,86.9,1,2,1.0,1,1,71.1,2.8,56.1,39.3,0,0,0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
5.32,5.29,5.75,5.39,5.66,5.47,5.6,5.43,5.35,54.9,0,1,0.0,0,0,52.0,3.2,25.4,54.7,0,0,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
6.7,6.87,7.03,7.12,7.03,7.13,7.02,7.42,7.12,84.4,3,3,2.0,3,2,78.2,3.2,68.7,54.7,1,1,0,9.42,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True
7.85,6.96,7.63,7.99,7.59,7.63,7.0,7.99,7.65,66.7,1,2,2.0,1,1,72.1,2.0,53.1,39.7,0,1,0,12.09,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
7.37,7.49,7.67,7.44,7.39,7.52,7.38,7.87,4.44,51.19371743,0,2,2.0,2,0,30.3,3.0,0.1,53.5,0,1,1,8.2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True
8.97,8.85,8.7,8.56,8.63,9.11,8.66,8.69,8.94,95.6,1,4,2.0,3,1,79.6,3.2,82.1,80.6,0,1,0,18.35,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
6.88,6.66,6.68,7.34,6.9,6.62,7.08,6.98,6.82,82.1,0,1,1.0,1,1,72.6,3.4,38.7,53.5,1,0,0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
6.52,6.63,6.19,6.24,6.37,6.36,6.54,6.25,6.57,86.4,1,2,1.0,2,0,56.7,3.2,52.6,52.2,0,1,0,9.43,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
